O35326,0.747290886,0.739683959,0.468559184,0.063897918,-0.548429818,-1,-0.471002129
O35343,0.553014035,0.338601263,-0.131443779,-0.620173125,-0.916243711,-0.223754683,1
O35344,0.017060028,0.210800358,0.585237159,0.596370945,0.141419993,-0.550888483,-1
O35345,0.221690639,0.215468399,0.149334975,0.278508389,0.31159152,-0.176593922,-1
O35350,-0.350278267,-0.010250693,0.436470297,0.162816451,-0.557553381,-0.681204408,1
O35379,-0.804371312,-0.381012532,0.249737332,0.547161205,0.814264493,0.574220814,-1
O35381,-0.492645557,-0.390736107,-0.290589088,-0.188179208,0.034166248,0.327983713,1
O35382,0.262204143,0.47466598,0.51845743,-0.457113527,-1,0.151206973,0.050579
O35386,-0.765932381,-0.779707918,-0.637881411,-0.14958861,0.414779722,1,0.918330599
O35387,0.09661194,-0.037795522,-0.326761114,-0.472369988,-0.399104092,0.139418776,1
O35435,-0.557503155,-0.295742778,-0.004668556,-0.172085635,-0.183113091,0.213113215,1
O35459,-0.791457477,-0.616371492,-0.303598847,-0.03048161,0.21000757,0.531901856,1
O35465,-0.141939876,-0.178057031,-0.268957426,-0.353451219,-0.283740388,0.22614594,1
O35551,0.314112452,0.594528181,0.816938972,0.351910419,-0.350544937,-1,-0.726945088
O35566,0.216693306,0.382866249,0.501282664,0.272517623,-0.04564638,-0.327713462,-1
O35593,0.072978783,-0.108131123,-0.340649299,-0.362572892,-0.288009134,0.026383664,1
O35598,-0.461236509,-0.352008872,-0.141845545,0.02776544,0.222906114,1,-0.295580628
O35604,-1,-0.7460451,-0.245464463,0.153906609,0.412595064,0.57141733,0.85359056
O35609,-0.291239518,-0.238060355,-0.149960559,0.333048429,0.878792574,0.467419429,-1
O35639,0.415166312,0.2572207,0.01818384,-0.294297948,-0.696004646,-0.700268258,1
O35643,0.87098426,0.687496646,0.306834698,-0.011166868,-0.265667286,-0.588481451,-1
O35658,-0.204773641,0.084857904,0.475138063,-0.186232481,-0.739751963,-0.429237883,1
O35678,-0.040842693,0.182746359,0.544160084,0.432052687,0.059815254,-0.177931692,-1
O35682,1,0.817118764,0.321510198,-0.321275155,-0.798251045,-0.972913424,-0.046189339
O35685,0.074760487,0.041443559,-0.080295256,-0.3033631,-0.490641299,-0.241904391,1
O35737,-0.196112164,-0.204563385,-0.204748712,-0.218128905,-0.246839805,0.070392972,1
O35841,0.028858434,0.119896346,0.128162809,0.013212985,-0.348885304,-0.94124527,1
O35855,0.042941532,0.05619025,0.148116909,0.309339616,0.418918493,0.0244932,-1
O35857,-0.07949975,0.008373227,0.054613721,-0.168165753,-0.408624265,-0.40669718,1
O35864,-0.37142504,-0.65787726,-0.779294518,-0.225979817,0.51809652,1,0.516480115
O35887,0.130703503,0.059648568,-0.084124695,-0.305139852,-0.502850745,-0.298236779,1
O35900,-0.208929888,0.186839943,0.793652963,0.631546426,-0.053640061,-1,-0.349469383
O35943,-0.696427437,-0.550623276,-0.248188263,0.004669385,0.282951171,0.20761842,1
O35945,-0.591098154,-0.463104542,-0.122153354,0.073033461,0.073879316,0.029443273,1
O35955,-0.050755596,-0.035547249,-0.106754564,-0.342296926,-0.520383115,0.05573745,1
O35972,-0.116620206,0.270068526,0.774580078,0.39828578,-0.400168446,-1,0.073854268
O54724,0.721003059,0.875517094,0.482014659,-0.313841004,-0.508717263,-1,-0.255976545
O54734,0.844191572,0.617258498,0.117117209,-0.425201321,-1,-0.963990145,0.810624187
O54754,1,0.792989081,0.495567993,0.259855863,-0.639092093,-0.957453986,-0.951866858
O54774,0.763448658,0.694707,0.436759056,0.050756023,-0.359470282,-0.586200454,-1
O54865,-0.647521207,-0.371760444,0.357547399,0.929062847,0.905561099,-0.172889695,-1
O54879,-0.509223826,-0.426107475,-0.105626729,0.214785037,0.15917827,-0.333005277,1
O54890,0.174252267,0.561759073,0.912661684,0.377280876,-0.319617617,-1,-0.706336284
O54901,-0.808620897,-0.769858317,-0.536606701,-0.043945803,0.42856085,0.730470868,1
O54931,0.400469851,-0.046974775,-0.644580806,-0.600446074,-0.324664178,0.216195983,1
O54946,-1,-0.828343975,-0.268654312,0.393281002,0.776916679,0.919624232,0.007176375
O54950,1,0.500747888,-0.259668043,-0.323409628,-0.129905029,-0.007230022,-0.780535167
O54962,-0.723284471,-0.818971327,-0.73949448,-0.119089693,0.512499483,1,0.888340489
O54984,0.38333763,0.319870249,0.223064162,0.167406283,0.066868521,-0.160546844,-1
O54988,-0.45830699,-0.394488553,-0.174357674,-0.116548787,-0.05676076,0.200462765,1
O55003,-1,-0.66134022,-0.028766397,0.288064175,0.338023934,0.216526699,0.847491809
O55013,-0.89954815,-0.751274889,-0.247492554,0.496371246,1,0.671171025,-0.269226677
O55022,-0.643075857,-0.706805452,-0.61715306,-0.131072465,0.434264563,1,0.663842271
O55023,-0.144653858,-0.036174037,0.14403367,-0.113219433,-0.531316247,-0.318670096,1
O55026,0.583282881,0.704870472,0.75254389,0.275146998,-0.382098335,-0.933745905,-1
O55028,-0.115567688,-0.026323732,-0.027349185,-0.406651728,-0.567429792,0.143322125,1
O55029,0.61842269,-0.030062815,-1,-0.951751232,-0.185070375,0.744599115,0.803862616
O55042,0.197947368,0.567994926,0.949123845,0.348682654,-0.48602802,-0.577720774,-1
O55060,-0.472399207,-0.640862213,-0.684505339,-0.273478058,0.376676871,0.694567946,1
O55106,-0.294529271,-0.654404551,-0.535882567,0.481562879,0.196724179,-0.19347067,1
O55111,1,0.742072499,0.189286827,-0.220100074,-0.419110631,-0.406331901,-0.885816721
O55126,-1,-0.377522517,0.475141409,0.370158494,0.387131453,0.710033438,-0.564942277
O55131,0.657212287,0.833425352,0.702235402,0.060337282,-0.663880735,-1,-0.589329587
O55135,0.370910581,0.421971359,0.405617568,0.190159517,-0.023842612,-0.364816413,-1
O55137,-1,-0.587669073,0.18769179,0.659617345,0.710104772,0.124998988,-0.094743823
O55142,-0.13675586,-0.229676058,-0.388140613,-0.43853666,-0.322066549,0.515175741,1
O55143,0.422471004,0.496651324,0.464568703,0.203331586,-0.12809423,-0.458928388,-1
O55186,-0.121894127,-0.549960912,-1,-0.402789379,0.524908424,0.825517388,0.724218606
O55222,1,0.671540265,-0.019671704,-0.591584925,-0.744190549,-0.180933768,-0.135159319
O55229,0.103739705,-0.075802758,-0.379825204,-0.496685196,-0.325203387,0.173776839,1
O55234,0.247718249,0.032830811,-0.256073083,-0.305978604,-0.374952605,-0.343544767,1
O70133,0.570521084,0.507819371,0.307914421,0.094866167,-0.128987269,-0.352133774,-1
O70152,-0.218869335,-0.216594782,-0.245109461,-0.271774194,-0.259023877,0.211371648,1
O70194,-0.550372352,-0.820452619,-0.905069678,-0.117695453,0.823970953,1,0.56961915
O70209,1,0.41399917,-0.567751514,-0.812701728,-0.643311302,-0.347650416,0.957415789
O70228,0.09448676,-0.210854519,-0.604280001,-0.55045188,-0.150961853,0.422061493,1
O70250,-1,-0.79463516,-0.230812571,0.422486504,0.919607205,0.891117587,-0.207763564
O70251,0.966286521,0.725901994,0.195132077,-0.087047745,-0.242280729,-0.557992118,-1
O70252,0.075338211,-0.37925567,-0.200558754,-0.149340448,-0.31865417,1,-0.027529169
O70274,0.186998163,0.313344439,0.430675051,0.236510458,-0.14970802,-1,-0.017820091
O70305,0.598912749,0.331168137,-0.371857838,-0.768456397,-0.54759449,-0.242172161,1
O70310,1,0.747913348,0.063470163,-0.533283034,-0.915197718,-0.426644085,0.063741325
O70318,0.646955767,0.587052952,0.271479786,-0.410249067,-1,-0.859081135,0.763841697
O70325,0.11267528,-0.088536942,-0.375348572,-0.454456432,-0.308749284,0.11441595,1
O70362,0.499145523,0.120247079,-0.164879417,-0.07644797,0.303787236,0.318147548,-1
O70373,0.319847447,-0.095139782,-0.65468315,-0.685628331,-0.324032515,0.43963633,1
O70378,0.048656237,0.286510177,0.536380037,0.472428251,-0.005626948,-0.338347755,-1
O70400,-0.07644804,-0.262170014,-0.476252931,-0.376978688,-0.02916647,0.221016144,1
O70423,-0.004384689,0.204147943,0.498243585,0.4639752,0.185399667,-0.347381706,-1
O70433,0.635258687,0.559281829,0.322683692,0.030886259,-0.193075909,-0.355034558,-1
O70435,-0.436748745,-0.646536333,-0.547798999,0.350341415,1,0.484145042,-0.203402379
O70439,0.095087977,0.216077644,0.257765216,0.144842441,0.216653607,0.069573115,-1
O70468,1,0.664818209,-0.117027122,-0.688275129,-0.664571138,0.184781755,-0.379726575
O70475,1,0.571644694,-0.112848518,-0.428297692,-0.5264954,-0.36783849,-0.136164594
O70481,0.418821495,0.000264957,-0.49824301,-0.51591618,-0.35753353,-0.047393732,1
O70492,-0.273485742,-0.397758383,-0.487032875,-0.280142579,0.044949675,0.393469905,1
O70493,0.153129274,-0.003678411,0.184478672,0.515259493,0.33613089,-0.185319917,-1
O70503,0.789398314,0.475722704,-0.097950493,-0.791671881,-1,-0.287302276,0.911803632
O70548,1,0.71836415,0.18011269,-0.158941495,-0.554646378,-0.286026324,-0.898862644
O70566,-0.675812111,-0.562681079,-0.229288361,0.246867219,0.728588185,1,-0.507673852
O70571,-1,-0.818634354,-0.201874199,0.512705158,0.902076376,0.69200999,-0.086282971
O70572,0.23487142,0.432899057,0.547867767,0.310070774,-0.22837793,-1,-0.297331089
O70591,-0.056440548,-0.201847885,-0.358499346,-0.192855551,-0.094265593,-0.096091077,1
O70622,0.076803846,0.467548123,0.812691182,0.552727469,-0.117013742,-1,-0.792756879
O88207,-0.254610015,-0.211621174,-0.165199814,-0.242244855,-0.245476809,0.119152666,1
O88322,0.780068913,0.585586733,0.238980282,0.022672836,-0.215417162,-0.411891601,-1
O88329,0.344511523,0.164580569,-0.008852551,0.189387674,0.311400481,-0.001027697,-1
O88342,0.601868705,0.324585838,-0.016102272,0.033499812,0.295849216,-0.239701299,-1
O88428,-0.720915474,-0.663923721,-0.38725332,0.014493855,0.497368867,1,0.260229792
O88441,0.250248737,0.667423591,0.296768081,-1,-0.876408758,0.516801331,0.145167018
O88447,0.588832939,0.109248222,-0.53358649,-0.270999661,0.420377223,0.686127766,-1
O88448,0.121393794,-0.300670689,-0.690963895,-0.289973139,0.43585133,1,-0.2756374
O88456,1,0.630600328,-0.065213321,-0.307573319,-0.227128289,-0.074547836,-0.956137562
O88487,0.160716811,0.412259944,0.688505403,0.440447991,-0.274130497,-1,-0.427799652
O88492,-1,-0.717841758,-0.125108934,0.392161297,0.463065241,0.29853866,0.689185494
O88531,0.235564795,0.376719342,0.497992664,0.399085045,0.140575549,-0.649937395,-1
O88533,-0.919272841,-0.59057914,0.06101607,0.665934342,1,0.667072313,-0.884170745
O88543,0.35299633,0.289864427,0.300345862,0.34753974,0.214683891,-0.50543025,-1
O88544,1,0.411180175,-0.424924195,-0.388004801,0.013715358,0.3073557,-0.919322238
O88545,-0.031134792,-0.232841935,-0.482659992,-0.429237862,-0.182835216,0.358709797,1
O88569,0.142674904,0.311884353,0.293367135,-0.293283319,-0.856441614,-0.598201459,1
O88587,0.567502167,0.517483682,0.350570059,0.140821977,-0.07190633,-0.504471555,-1
O88623,0.363496907,-0.072715619,-0.673204817,-0.490199003,0.275867959,1,-0.403245428
O88653,0.567852041,0.502486565,0.401250466,0.199172289,-0.084373921,-0.58638744,-1
O88667,1,0.612230167,-0.023234388,-0.36637923,-0.636193342,-0.691674444,0.105251236
O88685,-0.21461664,-0.534760836,-0.787976772,-0.280419058,0.501990385,1,0.315782921
O88696,-0.748341163,-0.684285041,-0.380771216,-0.014749489,0.537902254,1,0.290244655
O88712,-0.353095838,-0.379086871,-0.170657168,0.449454593,0.768937642,0.684447643,-1
O88736,0.176437238,0.321534975,0.426657075,0.208936233,-0.3869851,-1,0.253419579
O88738,0.281068034,-0.035404583,-0.551237006,-0.646681135,-0.345569266,0.297823956,1
O88746,-0.384946931,-0.46527209,-0.47352045,-0.347599856,0.009373786,0.66196554,1
O88792,0.816576519,0.837954402,0.627327818,0.06310225,-0.51099102,-1,-0.833969969
O88844,-0.528955821,-0.463397063,-0.07401031,0.321033627,0.033405197,-0.288075631,1
O88848,0.657842224,0.601248906,0.320711448,-0.077203519,-0.2298601,-0.272738961,-1
O88851,-0.662339651,-0.651201841,-0.393671159,0.243184349,0.92475443,1,-0.460726128
O88947,-0.125013481,-0.27036997,-0.441774272,-0.373321038,-0.137942265,0.348421025,1
O88952,-1,-0.443008061,0.550078815,0.606092544,0.21944938,-0.133992415,0.201379736
O88958,-0.226128172,0.15040988,0.843062524,0.686374758,0.175853444,-0.629572434,-1
O88967,0.479371464,0.857682261,0.709347465,-0.25635646,-0.734884839,-1,-0.055159891
O88983,0.410367035,0.559209811,0.590408559,0.308903018,-0.178776404,-0.690112019,-1
O88986,-0.276460418,-0.258249869,-0.22129838,-0.222510835,-0.230541128,0.20906063,1
O88990,1,0.79462883,0.095898546,-0.64482788,-0.846566951,-0.35740989,-0.041722656
O89017,1,0.682956537,-0.002701943,-0.360621422,-0.469261726,-0.730478069,-0.119893378
O89020,0.759620022,0.154013625,-0.780664803,-1,-0.402476217,0.742351145,0.527156229
O89023,0.468296466,0.343146834,0.108690872,-0.02439209,0.009071833,0.095186086,-1
O89051,0.587923496,0.686774038,0.588111612,0.082458418,-0.483015609,-1,-0.462251955
O89053,-0.112588015,-0.037950406,0.12843972,0.356601946,0.50950554,0.155991215,-1
O89079,1,0.561140083,-0.300766889,-0.66589127,-0.428016971,-0.080278407,-0.086186547
O89084,0.237138479,-0.181174062,-0.731055938,-0.297443432,0.590984061,1,-0.618449107
O89086,0.12564529,0.115808276,0.147326472,0.31977725,0.418319122,-0.12687641,-1
O89103,0.1002818,0.25162167,0.489423146,0.65684879,0.224278337,-0.722453742,-1
O89112,-0.159732839,0.091950239,0.531935851,0.678119474,0.29474493,-0.437017655,-1
O89114,0.691790983,0.781178445,0.589487749,-0.392196546,-1,-0.404866143,-0.265394488
P00158,1,0.963866021,0.520368612,-0.279514802,-0.725870824,-0.712680487,-0.76616852
P00329,-0.539180862,-0.318386991,0.113671818,0.524159345,0.848149639,0.371587051,-1
P00397,0.720952142,0.648693703,0.393896978,0.073071596,-0.311011138,-0.525603282,-1
P00405,-0.288324422,-0.237968845,-0.006010175,0.454074316,0.75878519,0.319443937,-1
P00416,0.426916866,0.449281593,0.433965593,0.157756249,-0.168395829,-0.299524472,-1
P00493,1,0.747673667,0.174934637,-0.339643272,-0.684249874,-0.725245292,-0.173469866
P00848,1,0.801010153,0.289100831,-0.357286149,-0.788358801,-0.742778403,-0.20168763
P00920,0.161438812,0.281320183,0.409633189,0.317378168,0.100159131,-0.269929483,-1
P01027,1,0.327011273,-0.625017207,-0.812134797,-0.579135885,-0.106850915,0.796127532
P01029,0.659395977,0.116495604,-0.661402666,-0.82967097,-0.535798838,0.250980893,1
P01631,0.789702309,0.762542822,0.570108165,0.175055807,-0.318291049,-0.979118055,-1
P01786,-0.645496638,-0.504537106,-0.233549071,-0.068829027,0.028095662,0.42431618,1
P01806,-0.433624451,0.00046904,0.728245233,1,0.415487097,-0.71500673,-0.99557019
P01807,-0.857568391,-0.362359115,0.584260355,1,0.428550403,-0.544138756,-0.248744495
P01808,-0.759795188,-0.311120242,0.531081269,1,0.645532309,-0.408832258,-0.696865891
P01831,0.299969135,0.092951514,-0.498591166,-0.71894267,-0.244886539,0.069499727,1
P01837,-0.346121137,-0.285188783,-0.119828872,-0.027521103,-0.088024359,-0.133315746,1
P01863,-0.157444252,-0.043399828,0.23180536,0.44692827,0.489899165,0.032211285,-1
P01864,-0.00707326,0.141646191,0.364034225,0.386643493,0.232063394,-0.117314044,-1
P01865,-0.104893833,-0.000321945,0.251802311,0.426402456,0.430486585,-0.003475576,-1
P01867,0.196372013,0.241186208,0.266914414,0.223633577,0.153730207,-0.081836419,-1
P01868,-0.070708337,-0.316937824,-0.558313834,-0.342485207,-0.051125542,0.339570743,1
P01869,-0.086504413,-0.314076351,-0.543779793,-0.353781582,-0.068620895,0.366763035,1
P01872,1,0.626890303,-0.025491869,-0.504549198,-0.597238071,-0.501074104,0.001462938
